nome,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,precisa_revisao,motivos_revisao,validacao,Espécie,Medicamento
Equino,Antitóxico SM - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antitóxico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico SM
Equino,Antitóxico SM Oral - frasco 20 mL,Solução Oral,mL,Frasco de 20 mL,False,Antitóxico,Oral,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico SM Oral
Equino,Antitóxico UCB Injetável - frasco ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antitóxico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Injetável - frasco ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Antitóxico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Injetável - frasco ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Antitóxico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Injetável - frasco ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Antitóxico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Injetável - frasco ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antitóxico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Injetável - frasco ampola 50 mL,Solução Injetável,mL,Frasco-ampola de 50 mL,False,Antitóxico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Injetável
Equino,Antitóxico UCB Oral - frasco conta-gotas 20 mL,Solução Oral,mL,Frasco conta-gotas de 20 mL,False,Antitóxico,Oral,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Antitóxico UCB Oral
Equino,Aplonal - frasco ampola 12 mL,Solução Injetável,mL,Frasco-ampola de 12 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno",Aplonal (Flunixin Meglumine)
Equino,Aplonal - frasco ampola 12 mL,Solução Injetável,mL,Frasco-ampola de 12 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno",Aplonal (Flunixin Meglumine)
Equino,Aplonal - frasco ampola 30 mL,Solução Injetável,mL,Frasco-ampola de 30 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno",Aplonal (Flunixin Meglumine)
Equino,Aplonal - frasco ampola 30 mL,Solução Injetável,mL,Frasco-ampola de 30 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno",Aplonal (Flunixin Meglumine)
Equino,Apromazin Solução Injetável - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,True,Tranquilizante,SC,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Apromazin (Acepromazina)
Equino,Apromazin Solução Injetável - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,True,Tranquilizante,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Apromazin (Acepromazina)
Equino,Apromazin Solução Injetável - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,True,Tranquilizante,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Apromazin (Acepromazina)
Equino,Apyron - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Analgésico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Apyron (Dipirona)
Equino,Apyron - frasco-ampola 100 mL,Solução Injetável,mL,Frasco-ampola de 100 mL,False,Analgésico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Apyron (Dipirona)
Equino,Apyron - frasco-ampola 30 mL,Solução Injetável,mL,Frasco-ampola de 30 mL,False,Analgésico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Apyron (Dipirona)
Equino,Apyron - frasco-ampola 30 mL,Solução Injetável,mL,Frasco-ampola de 30 mL,False,Analgésico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Apyron (Dipirona)
Equino,Arsenatrol - frasco ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Arsenatrol (Arsenito de Sódio)
Equino,Arsenatrol - frasco ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Arsenatrol (Arsenito de Sódio)
Equino,Artrisan Gel - bisnaga 100 g,Gel,g,Bisnaga de 100 g,False,Anti-inflamatório (outros),Tópica,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Artrisan Gel
Equino,Atoxil® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antitóxico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atoxil (Antitóxico)
Equino,ATP - seringa 78 mL,Pasta Oral,mL,Seringa de 78 mL,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,ATP (Adenosina Trifosfato)
Equino,ATP Race - seringa 35 g,Pasta Oral,g,Seringa de 35 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,ATP Race
Equino,Atratex-G - sachê 25 g,Grânulos,g,Sachê de 25 g,False,Ectoparasiticida Ambiental,Ambiental,False,Validação completa via API,Feito o ajuste,Todas,Atratex-G (Metomil)
Equino,Atriben - frasco-ampola 20 mL,Suspensão Injetável,mL,Frasco-ampola de 20 mL,False,Anti-inflamatório Esteroidal,Intrassinovial,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Canino, Felino",Atriben (Triancinolona Acetonida)
Equino,Atriben - frasco-ampola 20 mL,Suspensão Injetável,mL,Frasco-ampola de 20 mL,False,Anti-inflamatório Esteroidal,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Canino, Felino",Atriben (Triancinolona Acetonida)
Equino,Atriben - frasco-ampola 20 mL,Suspensão Injetável,mL,Frasco-ampola de 20 mL,False,Anti-inflamatório Esteroidal,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Canino, Felino",Atriben (Triancinolona Acetonida)
Equino,Atropina 1% - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,SC,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina 1%
Equino,Atropina 1% - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina 1%
Equino,Atropina 1% - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Anticolinérgico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina 1%
Equino,Atropina Calbos® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Antiespasmódico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Atropina Calbos® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Antiespasmódico,SC,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Atropina Calbos® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Antiespasmódico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Atropina Calbos® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antiespasmódico,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Atropina Calbos® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antiespasmódico,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Atropina Calbos® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Antiespasmódico,SC,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Atropina Calbos (Atropina 1%)
Equino,Azatioprina - comprimido,Comprimido,mg,Comprimido de 50 mg,False,Imunossupressor,Oral,False,Validação completa via API,Feito o ajuste,"Canino, Felino",Azatioprina
Equino,Azitromicina - comprimido,Comprimido,mg,Comprimido de 200 mg,False,Antibacteriano,Oral,False,Validação completa via API,Feito o ajuste,"Canino, Felino",Azitromicina
Equino,Azium® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Anti-inflamatório Esteroidal,IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Canino, Felino",Azium (Dexametasona)
Equino,Azium® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Anti-inflamatório Esteroidal,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Canino, Felino",Azium (Dexametasona)
Equino,Babecid Grande Porte - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babecid Grande Porte (Diaceturato de Diminazeno)
Equino,Babecid Grande Porte - frasco 30 mL,Solução Injetável,mL,Frasco de 30 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babecid Grande Porte (Diaceturato de Diminazeno)
Equino,Babecid Grande Porte - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babecid Grande Porte (Diaceturato de Diminazeno)
Equino,Babesin - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babesin (Diaceturato de Diminazeno)
Equino,Babezam - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babezam (Diaceturato de Diminazeno)
Equino,Babezam - frasco 20 mL,Solução Injetável,mL,Frasco de 20 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babezam (Diaceturato de Diminazeno)
Equino,Babezam - frasco 30 mL,Solução Injetável,mL,Frasco de 30 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babezam (Diaceturato de Diminazeno)
Equino,Babezam - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Endoparasiticida,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino",Babezam (Diaceturato de Diminazeno)
Equino,Bacpro Horse - pasta 34 g,Pasta Oral,g,Seringa de 34 g,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Bacpro Horse
Equino,Bactrovet Prata AM - frasco 200 mL,Solução Tópica,mL,Frasco de 200 mL,False,Ectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino",Bactrovet Prata AM (Sulfadiazina + Alumínio + DDVP)
Equino,Bactrovet Prata AM - frasco 500 mL,Solução Tópica,mL,Frasco de 500 mL,False,Ectoparasiticida,Tópica,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino",Bactrovet Prata AM (Sulfadiazina + Alumínio + DDVP)
Equino,Balsamex - bisnaga 100 g,Pomada,g,Bisnaga de 100 g,False,Anti-inflamatório Não Esteroidal (AINE),Tópica,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Balsamex (Salicilato de Metila + Cânfora)
Equino,Balsamex - bisnaga 30 g,Pomada,g,Bisnaga de 30 g,False,Anti-inflamatório Não Esteroidal (AINE),Tópica,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Balsamex (Salicilato de Metila + Cânfora)
Equino,Banamine® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banamine® - frasco 10 mL,Solução Injetável,mL,Frasco de 10 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banamine® - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banamine® - frasco 100 mL,Solução Injetável,mL,Frasco de 100 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banamine® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banamine® - frasco 50 mL,Solução Injetável,mL,Frasco de 50 mL,False,Anti-inflamatório Não Esteroidal (AINE),IV,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Canino, Felino",Banamine Injetável (Flunixin Meglumine)
Equino,Banhex Equus Condicionador - bombona 5 L,Solução Tópica,L,Bombona de 5 L,False,Estética,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Banhex Equus Condicionador
Equino,Barro Branco Lavizoo - Balde 1.2 kg,Pasta,kg,Balde de 1.2 kg,False,Analgésico,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Barro Branco Lavizoo
Equino,Barro Branco Lavizoo - Balde 6 kg,Pasta,kg,Balde de 6 kg,False,Analgésico,Tópica,False,Validação completa via API,Feito o ajuste,Equino,Barro Branco Lavizoo
Equino,BCAA - seringa 53 mL,Pasta Oral,mL,Seringa de 53 mL,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,BCAA
Equino,Bedoze - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Suplemento,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Bedoze (Vitamina B12)
Equino,Bedoze - frasco-ampola 20 mL,Solução Injetável,mL,Frasco-ampola de 20 mL,False,Suplemento,SC,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino, Canino, Felino",Bedoze (Vitamina B12)
Equino,Behavior Horse - te 4.5 kg,Pó,kg,Balde de 4.5 kg,False,Suplemento,Oral,False,Validação completa via API,Feito o ajuste,Equino,Behavior Horse
Equino,Benzafort® 12 Milhões - frasco-ampola 50 mL,Pó para Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Benzafort 12 Milhões (Benzilpenicilina Benzatina + Procaína + Potássica)
Equino,Benzilpenicilina Benzatina - Agrosil 6 Milhões,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrosil 6 Milhões (Benzilpenicilina Benzatina + Procaína + Potássica)
Equino,Benzilpenicilina Benzatina - Agrosil PPU,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrosil PPU (Benzilpenicilina Benzatina + Procaína)
Equino,Benzilpenicilina Benzatina - Benzafort® 12 Milhões,Suspensão Injetável,mL,Frasco-ampola de 50 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Benzafort 12 Milhões (Benzilpenicilina Benzatina + Procaína + Potássica)
Equino,Benzilpenicilina Benzatina - Cikadol,Suspensão Injetável,g,Frasco de 100 g,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Cikadol (Benzilpenicilina Benzatina + Procaína + Dihidroestreptomicina)
Equino,Benzilpenicilina Benzatina - Fort-E-Pen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Fort-E-Pen (Benzilpenicilina)
Equino,Benzilpenicilina Benzatina - Fortbiótico Plus Superforte,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Fortbiótico Plus Superforte (Penicilinas + Estreptomicina)
Equino,Benzilpenicilina Benzatina - Megacilin PPU Plus,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Megacilin PPU Plus (Benzilpenicilina Benzatina + Procaína + Dihidroestreptomicina)
Equino,Benzilpenicilina Benzatina - Megacilin Super Plus,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Megacilin Super Plus
Equino,Benzilpenicilina Benzatina - Mogipen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Mogipen
Equino,Benzilpenicilina Benzatina - Penfort® PPU,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penfort PPU
Equino,Benzilpenicilina Benzatina - Penikel L.A.,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penikel L.A.
Equino,Benzilpenicilina Benzatina - Penjet 7.000.000,Suspensão Injetável,UI,Frasco de 7.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet 7.000.000
Equino,Benzilpenicilina Benzatina - Penjet 7.000.000 Plus,Suspensão Injetável,UI,Frasco de 7.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet 7.000.000 Plus
Equino,Benzilpenicilina Benzatina - Pró-Bezerro,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Pró-Bezerro
Equino,Benzilpenicilina Benzatina - Pró-Bezerro Seringa,Suspensão Injetável,mL,Seringa de 10 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Pró-Bezerro Seringa
Equino,Benzilpenicilina Benzatina - Septipen,Suspensão Injetável,UI,Frasco de 10.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Septipen
Equino,Benzilpenicilina Benzatina - Septipen Plus,Suspensão Injetável,UI,Frasco de 10.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Septipen Plus
Equino,Benzilpenicilina Benzatina - Shotapen® L.A.,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Shotapen® L.A.
Equino,Benzilpenicilina Benzatina - Supra Pen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Supra Pen
Equino,Benzilpenicilina Procaína - Agrosil 5 Mega,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrosil 5 Mega (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Agrosil 6 Milhões,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrosil 6 Milhões (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Agrosil PPU,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrosil PPU (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Agrothal,Suspensão Injetável,UI,Frasco de 10.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrothal (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Agrovet 5.000.000,Suspensão Injetável,g,Frasco de 100 g,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrovet 5.000.000 (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Agrovet PLUS,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Agrovet PLUS (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Ceftocidin Secado,Suspensão Intramamária,mL,Seringa de 10 mL,False,Antibacteriano,Intramamária,False,Validação completa via API,Feito o ajuste,Bovino,Ceftocidin Secado (Ceftiofur)
Equino,Benzilpenicilina Procaína - Cikadol,Suspensão Injetável,g,Frasco de 100 g,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Cikadol (Benzilpenicilina Procaína)
Equino,Benzilpenicilina Procaína - Diclopen 10 Milhões®,Suspensão Injetável,UI,Frasco de 10.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Diclopen 10 Milhões®
Equino,Benzilpenicilina Procaína - Diclopen 5 Milhões®,Suspensão Injetável,UI,Frasco de 5.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Diclopen 5 Milhões®
Equino,Benzilpenicilina Procaína - Fort-E-Pen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Fort-E-Pen
Equino,Benzilpenicilina Procaína - Fortbiótico Plus Superforte,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Fortbiótico Plus Superforte
Equino,Benzilpenicilina Procaína - Fortecilin Plus,Suspensão Injetável,UI,Frasco de 10.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Fortecilin Plus
Equino,Benzilpenicilina Procaína - Megacilin PPU Plus,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Megacilin PPU Plus
Equino,Benzilpenicilina Procaína - Megacilin Super Plus,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Megacilin Super Plus
Equino,Benzilpenicilina Procaína - Mogipen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Mogipen
Equino,Benzilpenicilina Procaína - Pencil Pronto®,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Pencil Pronto®
Equino,Benzilpenicilina Procaína - Penfort® PPU,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penfort® PPU
Equino,Benzilpenicilina Procaína - Penikel L.A.,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penikel L.A.
Equino,Benzilpenicilina Procaína - Penjet 7.000.000,Suspensão Injetável,UI,Frasco de 7.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet 7.000.000
Equino,Benzilpenicilina Procaína - Penjet 7.000.000 Plus,Suspensão Injetável,UI,Frasco de 7.000.000 UI,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet 7.000.000 Plus
Equino,Benzilpenicilina Procaína - Penjet Max,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet Max
Equino,Benzilpenicilina Procaína - Penjet Plus PPU,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Penjet Plus PPU
Equino,Benzilpenicilina Procaína - Pentakel,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Pentakel
Equino,Benzilpenicilina Procaína - Pronto Pen,Suspensão Injetável,mL,Frasco de 100 mL,False,Antibacteriano,IM,False,Validação completa via API,Feito o ajuste,"Bovino, Equino, Suíno, Ovino, Caprino",Pronto Pen
