"nome","nome-2","formaFarmaceutica","unidade","apresentacao","controlado","classificacao","via"
"Equino","Coumafós - Tanitop IGR","Pó","kg","",False,"Ectoparasiticida","Tópica"
"Equino","Creatina - Box Pouch 2 kg","Pó","kg","Box Pouch",False,"Suplemento","Oral"
"Equino","Creatina - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina 90 Syntec - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina ATP - balde 2 kg","Pó","kg","Balde",False,"Suplemento","Oral"
"Equino","Creatina ATP - frasco 500 g","Pó","g","Frasco",False,"Suplemento","Oral"
"Equino","Creatina Horse Vilavet® - pote 2 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Horse Vilavet® - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Lavizoo - pote 2 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Lavizoo - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Marconutra - pote 1 Kg","Pó","Kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Marconutra - pote 2 Kg","Pó","Kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Marconutra - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Max® - pote 2 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Max® - pote 3000 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Max® - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina OF - frasco 1 kg","Pó","kg","Frasco",False,"Suplemento","Oral"
"Equino","Creatina OF - frasco 2 kg","Pó","kg","Frasco",False,"Suplemento","Oral"
"Equino","Creatina OF - frasco 500 g","Pó","g","Frasco",False,"Suplemento","Oral"
"Equino","Creatina OF - frasco 6 kg","Pó","kg","Frasco",False,"Suplemento","Oral"
"Equino","Creatina Syntec - pote 2.5 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Syntec - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Vansil Super E - sachê 2 kg","Pó","kg","Sachê",False,"Suplemento","Oral"
"Equino","Creatina Vansil Super E - sachê 500 g","Pó","g","Sachê",False,"Suplemento","Oral"
"Equino","Creatina Vetbras - pote 2 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina Vetbras - pote 200 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina Vetbras - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Creatina® - balde 500 g","Pó","g","Balde",False,"Suplemento","Oral"
"Equino","Creatina® - pote 2 kg","Pó","kg","Pote",False,"Suplemento","Oral"
"Equino","Creatina® JCR - balde 2 kg","Pó","kg","Balde",False,"Suplemento","Oral"
"Equino","Creatine Atp - balde 2 kg","Pó","kg","Balde",False,"Suplemento","Oral"
"Equino","Creatine Atp - pote 500 g","Pó","g","Pote",False,"Suplemento","Oral"
"Equino","Crefolem - frasco 50 mL","Solução Tópica","mL","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Crefolem - lata 500 mL","Solução Tópica","mL","Lata",False,"Ectoparasiticida","Tópica"
"Equino","Creme Balsâmico Analgésico Prado - bisnaga 100 g","Creme","g","Bisnaga",False,"Analgésico","Tópica"
"Equino","Creolina - balde 20 L","Solução Tópica","L","Balde",False,"Desinfetante","Tópica"
"Equino","Creolina - frasco 100 mL","Solução Tópica","mL","Frasco",False,"Desinfetante","Tópica"
"Equino","Creolina - frasco 50 mL","Solução Tópica","mL","Frasco",False,"Desinfetante","Tópica"
"Equino","Creolina - lata 1 L","Solução Tópica","L","Lata",False,"Desinfetante","Tópica"
"Equino","Creolina - lata 500 mL","Solução Tópica","mL","Lata",False,"Desinfetante","Tópica"
"Equino","Crescer - balde 10 kg","Pó","kg","Balde",False,"Suplemento","Oral"
"Equino","Crescer - balde 2.5 kg","Pó","kg","Balde",False,"Suplemento","Oral"
"Equino","Cruzwaldina - lata 500 mL","Solução Tópica","mL","Lata",False,"Desinfetante","Ambiental"
"Equino","Curso Fynn - seringa 30 g","Pasta","g","Seringa",False,"Suplemento","Oral"
"Equino","Cursotrat - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Antidiarreico","IM"
"Equino","Cursotrat - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Antidiarreico","EV"
"Equino","Cursotrat - frasco-ampola 50 mL","Solução Injetável","mL","Frasco-ampola",False,"Antidiarreico","EV"
"Equino","Cursotrat - frasco-ampola 50 mL","Solução Injetável","mL","Frasco-ampola",False,"Antidiarreico","IM"
"Equino","cursoZERO - bisnaga 36 g","Pasta","g","Bisnaga",False,"Probiótico","Oral"
"Equino","Curumbi - frasco 250 mL","Solução Tópica","mL","Frasco",False,"Cicatrizante","Tópica"
"Equino","D-500 - frasco-ampola 50 mL","Solução Injetável","mL","Frasco-ampola",False,"Analgésico","EV"
"Equino","D-500 - frasco-ampola 50 mL","Solução Injetável","mL","Frasco-ampola",False,"Analgésico","IM"
"Equino","D-Nitrox - 25 Turbo - pó 1 kg","Pó","kg","Pó",False,"Suplemento","Oral"
"Equino","D-Nitrox - seringa 78 mL","Pasta","mL","Seringa",False,"Suplemento","Oral"
"Equino","Dalteparina - solução injetável 5 mL","Solução Injetável","mL","Injetável",False,"Anticoagulante","SC"
"Equino","Dapsona - comprimido","Comprimido","mg","Comprimido",True,"Dermatológico","Oral"
"Equino","DB Equi - balde 25 kg","Pó","kg","Balde",False,"Aditivo","Oral"
"Equino","Decaplus CE 25 - frasco 1 L","Solução Tópica","L","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Decaplus CE 25 - frasco 100 mL","Solução Tópica","mL","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Decaplus CE 25 - frasco 20 mL","Solução Tópica","mL","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Decaplus CE 25 - frasco 500 mL","Solução Tópica","mL","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Deflazacort - comprimido","Comprimido","mg","Comprimido",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Deltametrina - Butox® P","Solução Tópica","mL","",False,"Ectoparasiticida","Tópica"
"Equino","Deltametrina - Butox® P CE 25","Solução Tópica","mL","",False,"Ectoparasiticida","Tópica"
"Equino","Deltametrina - Certrine 25 SC","Solução Tópica","mL","",False,"Ectoparasiticida","Tópica"
"Equino","Deltametrina - Decaplus CE 25","Solução Tópica","mL","",False,"Ectoparasiticida","Tópica"
"Equino","Deltametrina - Decathrine SC 25","Solução Tópica","mL","",False,"Ectoparasiticida","Tópica"
"Equino","Dembrexine - frasco 420 g","Pó","g","Frasco",False,"Expectorante","Oral"
"Equino","DermaSigo - embalagem 1 kg","Pó","kg","Embalagem",False,"Homeopático","Oral"
"Equino","DermaSigo - embalagem 10 kg","Pó","kg","Embalagem",False,"Homeopático","Oral"
"Equino","DermaSigo - embalagem 30 kg","Pó","kg","Embalagem",False,"Homeopático","Oral"
"Equino","DermaSigo - embalagem 300 g","Pó","g","Embalagem",False,"Homeopático","Oral"
"Equino","DermaSigo - embalagem 500 g","Pó","g","Embalagem",False,"Homeopático","Oral"
"Equino","Dermotan - frasco 100 mL","Solução Tópica","mL","Frasco",False,"Dermatológico","Tópica"
"Equino","Derramin Pour-on - frasco 1 L","Solução Tópica (Pour-On)","L","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Derramin Pour-on - frasco 5 L","Solução Tópica (Pour-On)","L","Frasco",False,"Ectoparasiticida","Tópica"
"Equino","Descontrax® - frasco 100 mL","Solução Injetável","mL","Frasco",True,"Relaxante Muscular","IV Lenta"
"Equino","Desflan® Injetável - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Não Esteroidal (AINE)","IV"
"Equino","Desflan® Injetável - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Não Esteroidal (AINE)","IM"
"Equino","Desflan® Injetável - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Não Esteroidal (AINE)","IM"
"Equino","Desflan® Injetável - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Não Esteroidal (AINE)","IV"
"Equino","Detomidin - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",True,"Sedativo","IV"
"Equino","Detomidin - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",True,"Sedativo","IM"
"Equino","Detomidin - frasco-ampola 5 mL","Solução Injetável","mL","Frasco-ampola",True,"Sedativo","IV"
"Equino","Detomidin - frasco-ampola 5 mL","Solução Injetável","mL","Frasco-ampola",True,"Sedativo","IM"
"Equino","Detomidina - Detomidin","Solução Injetável","mL","",True,"Sedativo","IV"
"Equino","Detomidina - Detomidin","Solução Injetável","mL","",True,"Sedativo","IM"
"Equino","Detomidina - Dettovet","Solução Injetável","mL","",True,"Sedativo","IV"
"Equino","Detomidina - Dettovet","Solução Injetável","mL","",True,"Sedativo","IM"
"Equino","Detomidina - Dormiun V","Solução Injetável","mL","",True,"Sedativo","IV"
"Equino","Detomidina - Dormiun V","Solução Injetável","mL","",True,"Sedativo","IM"
"Equino","Detomidina - Eqdomin","Solução Injetável","mL","",True,"Sedativo","IM"
"Equino","Detomidina - Eqdomin","Solução Injetável","mL","",True,"Sedativo","IV"
"Equino","Detox - frasco 100 mL","Solução Oral","mL","Frasco",False,"Suplemento","IV"
"Equino","Detox - frasco 100 mL","Solução Oral","mL","Frasco",False,"Suplemento","IM"
"Equino","Detox - frasco 20 mL","Solução Oral","mL","Frasco",False,"Suplemento","IM"
"Equino","Detox - frasco 20 mL","Solução Oral","mL","Frasco",False,"Suplemento","IV"
"Equino","Detox - frasco 50 mL","Solução Oral","mL","Frasco",False,"Suplemento","IV"
"Equino","Detox - frasco 50 mL","Solução Oral","mL","Frasco",False,"Suplemento","IM"
"Equino","Detox - frasco 500 mL","Solução Oral","mL","Frasco",False,"Suplemento","IV"
"Equino","Detox - frasco 500 mL","Solução Oral","mL","Frasco",False,"Suplemento","IM"
"Equino","Dettovet - frasco-ampola 5 mL","Solução Injetável","mL","Frasco-ampola",True,"Sedativo","IV"
"Equino","Dexacort - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","EV"
"Equino","Dexacort - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexacort - frasco 20 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexacort - frasco 20 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","EV"
"Equino","Dexacort - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexacort - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","EV"
"Equino","Dexaflan - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexaflan - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexaflan - frasco 100 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexaflan - frasco 100 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexaflan - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexaflan - frasco 50 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexamax - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexamax - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexamax - frasco 10 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Agroplus®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Azium®","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Biodex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Cort-Trat SM","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Cortiflan Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Cortvet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Dexamax","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Dexavet","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Dexin","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Déxium Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Dextar","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Diuzon Solução Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - DM- Gel®","Gel","g","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Farmadex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Mogidex","Solução Injetável","mL","",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Naquasone® Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexametasona - Neodexa F Creme","Creme","g","Neodexa F Creme",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oral"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Tópica"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Oftálmica"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dexametasona - Phenylarthrite Injetável","Solução Injetável","mL","Injetável",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexavet - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dexavet - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexin - frasco 5 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","Periarticular"
"Equino","Dexin - frasco 5 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","Em uma emergência, aplicar na veia."
"Equino","Dexin - frasco 5 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dexin - frasco 5 mL","Solução Injetável","mL","Frasco",False,"Anti-inflamatório Esteroidal","Intra-articular"
"Equino","Dextar - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Anti-inflamatório Esteroidal","SC"
"Equino","Dextar - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Anti-inflamatório Esteroidal","IM"
"Equino","Dextar - frasco-ampola 10 mL","Solução Injetável","mL","Frasco-ampola",False,"Anti-inflamatório Esteroidal","IV"
"Equino","Dia 100 - seringa 36 g","Pasta","g","Seringa",False,"Homeopático","Oral"
